invoice_date,invoice_number,location_zip,total,completion_date
2020-04-15,49222,80922.0,0.0,2020-04-15
2020-04-15,49223,80919.0,287.0,2020-04-15
2020-04-15,49224,80908.0,0.0,2020-04-15
2020-04-15,49225,80903.0,0.0,2020-04-15
2020-04-15,49226,80903.0,312.4,2020-04-15
2020-04-15,49227,80817.0,410.0,2020-04-15
2020-04-15,49228,80919.0,245.0,2020-04-15
2020-04-15,49229,80918.0,0.0,2020-04-15
2020-04-15,49230,80920.0,180.0,2020-04-15
2020-04-15,49231,80923.0,160.0,2020-04-15
2020-04-15,49232,80923.0,0.0,2020-04-15
2020-04-15,49233,80911.0,84.0,2020-04-15
2020-04-15,49234,80920.0,167.4,2020-04-15
2020-04-15,49235,80923.0,131.0,2020-04-15
2020-04-15,49236,80905.0,163.0,2020-04-15
2020-04-15,49238,80922.0,248.4,2020-04-15
2020-04-15,49240,80904.0,0.0,2020-04-15
2020-04-15,49241,80906.0,84.0,2020-04-15
2020-04-15,49242,80921.0,0.0,2020-04-15
2020-04-15,49245,80921.0,99.0,2020-04-15
2020-04-15,49247,80909.0,312.4,2020-04-15
2020-04-16,49248,80906.0,925.4,2020-04-15
2020-04-16,49249,80132.0,362.0,2020-04-15
2020-04-16,49250,80923.0,451.0,2020-04-15
2020-04-16,49251,80906.0,0.0,2020-04-15
2020-04-16,49252,80906.0,692.4,2020-04-15
2020-04-17,49253,80927.0,167.4,2020-04-17
2020-04-17,49254,80919.0,0.0,2020-04-17
2020-04-17,49255,80919.0,167.4,2020-04-17
2020-04-17,49256,80919.0,0.0,2020-04-17
2020-04-17,49257,80906.0,0.0,2020-04-17
2020-04-17,49258,80920.0,194.0,2020-04-17
2020-04-17,49259,80909.0,217.0,2020-04-17
2020-04-17,49260,80911.0,774.4,2020-04-17
2020-04-17,49261,80920.0,100.0,2020-04-17
2020-04-17,49262,80920.0,252.0,2020-04-17
2020-04-17,49263,80925.0,0.0,2020-04-17
2020-04-17,49264,80915.0,0.0,2020-04-17
2020-04-17,49265,80907.0,381.0,2020-04-17
2020-04-17,49266,80920.0,167.4,2020-04-17
2020-04-17,49267,80906.0,211.0,2020-04-17
2020-04-18,49268,80919.0,248.0,2020-04-17
2020-04-18,49269,80916.0,0.0,2020-04-18
2020-04-18,49270,80909.0,341.4,2020-04-18
2020-04-18,49271,80920.0,185.4,2020-04-18
2020-04-18,49272,80919.0,565.0,2020-04-18
2020-04-18,49273,80921.0,50.0,2020-04-18
2020-04-18,49274,80923.0,145.0,2020-04-18
2020-04-18,49275,80920.0,81.0,2020-04-18
2020-04-18,49276,80921.0,145.0,2020-04-18
2020-04-15,49277,80906.0,760.0,2020-04-15
2020-04-19,49278,80921.0,542.0,2020-04-18
2020-04-15,49279,80911.0,290.0,2020-04-15
2020-04-18,49280,80925.0,620.4,2020-04-17
2020-04-18,49281,80918.0,341.4,2020-04-18
2020-04-20,49282,80924.0,312.4,2020-04-20
2020-04-20,49283,80918.0,196.4,2020-04-20
2020-04-20,49284,80817.0,84.0,2020-04-20
2020-04-20,49285,80925.0,0.0,2020-04-20
2020-04-20,49286,80915.0,167.4,2020-04-20
2020-04-20,49287,80919.0,649.4,2020-04-20
2020-04-20,49288,80922.0,101.0,2020-04-20
2020-04-20,49289,80905.0,297.4,2020-04-20
2020-04-20,49290,80919.0,167.4,2020-04-20
2020-04-20,49291,80923.0,0.0,2020-04-20
2020-04-20,49292,80915.0,167.4,2020-04-20
2020-04-20,49293,80908.0,29.0,2020-04-20
2020-04-20,49294,80921.0,162.0,2020-04-20
2020-04-20,49295,80921.0,497.4,2020-04-20
2020-04-20,49296,80922.0,0.0,2020-04-20
2020-04-20,49297,80921.0,74.0,2020-04-20
2020-04-20,49298,80921.0,267.4,2020-04-20
2020-04-20,49299,80921.0,0.0,2020-04-20
2020-04-20,49300,80132.0,452.0,2020-04-20
2020-04-20,49301,80916.0,0.0,2020-04-20
2020-04-20,49302,80907.0,254.4,2020-04-20
2020-04-20,49303,80920.0,18.0,2020-04-20
2020-04-20,49304,80132.0,18.0,2020-04-20
2020-04-20,49305,80906.0,641.4,2020-04-20
2020-04-20,49306,80906.0,84.0,2020-04-20
2020-04-20,49307,80906.0,0.0,2020-04-20
2020-04-20,49308,80917.0,167.4,2020-04-20
2020-04-20,49309,80919.0,0.0,2020-04-20
2020-04-20,49310,80106.0,29.0,2020-04-20
2020-04-20,49311,80919.0,167.4,2020-04-20
2020-04-20,49312,80926.0,130.0,2020-04-20
2020-04-20,49313,80911.0,0.0,2020-04-20
2020-04-20,49314,80909.0,279.0,2020-04-20
2020-04-20,49315,80923.0,108.0,2020-04-20
2020-04-21,49316,80908.0,436.0,2020-04-20
2020-04-21,49317,80132.0,286.0,2020-04-20
2020-04-21,49318,80921.0,0.0,2020-04-20
2020-04-21,49319,80920.0,221.4,2020-04-20
2020-04-21,49320,80923.0,0.0,2020-04-20
2020-04-21,49321,80922.0,0.0,2020-04-20
2020-04-21,49322,80911.0,1225.4,2020-04-21
2020-04-21,49323,80922.0,0.0,2020-04-21
2020-04-21,49324,80920.0,0.0,2020-04-21
2020-04-21,49325,80831.0,0.0,2020-04-21
2020-04-21,49326,80904.0,0.0,2020-04-21
2020-04-21,49327,80920.0,576.4,2020-04-20
2020-04-21,49328,80919.0,145.0,2020-04-21
2020-04-21,49329,80921.0,157.4,2020-04-21
2020-04-21,49330,80904.0,18.0,2020-04-21
2020-04-21,49331,80918.0,18.0,2020-04-21
2020-04-21,49332,80920.0,0.0,2020-04-21
2020-04-20,49333,80910.0,167.4,2020-04-20
2020-04-21,49334,80908.0,0.0,2020-04-21
2020-04-21,49335,80132.0,167.4,2020-04-21
2020-04-21,49336,80919.0,453.0,2020-04-21
2020-04-21,49337,80919.0,145.0,2020-04-21
2020-04-21,49338,80921.0,266.4,2020-04-21
2020-04-21,49339,80919.0,0.0,2020-04-21
2020-04-21,49340,80918.0,1012.4,2020-04-21
2020-04-21,49341,80918.0,232.4,2020-04-21
2020-04-21,49342,80921.0,662.0,2020-04-21
2020-04-21,49343,80923.0,145.0,2020-04-21
2020-04-21,49344,80920.0,0.0,2020-04-21
2020-04-21,49345,80919.0,241.0,2020-04-21
2020-04-21,49346,80919.0,108.0,2020-04-21
2020-04-21,49347,80923.0,0.0,2020-04-21
2020-04-21,49348,80919.0,353.4,2020-04-21
2020-04-21,49349,80919.0,457.4,2020-04-21
2020-04-21,49350,80909.0,687.0,2020-04-21
2020-04-21,49351,80919.0,312.0,2020-04-21
2020-04-21,49352,80132.0,0.0,2020-04-21
2020-04-21,49353,80921.0,0.0,2020-04-21
2020-04-21,49354,80918.0,0.0,2020-04-21
2020-04-21,49355,80907.0,145.0,2020-04-21
2020-04-21,49356,80132.0,54.0,2020-04-21
2020-04-21,49357,80907.0,145.0,2020-04-21
2020-04-22,49358,80920.0,86.0,2020-04-21
2020-04-22,49359,80903.0,196.4,2020-04-21
2020-04-22,49360,80908.0,492.4,2020-04-21
2020-04-22,49361,80920.0,162.0,2020-04-21
2020-04-22,49362,80920.0,1497.4,2020-04-21
2020-04-22,49363,80921.0,312.0,2020-04-21
2020-04-22,49364,80920.0,1001.4,2020-04-22
2020-04-21,49365,80919.0,304.4,2020-04-21
2020-04-22,49366,80132.0,167.4,2020-04-22
2020-04-21,49367,80921.0,217.4,2020-04-21
2020-04-22,49368,80911.0,0.0,2020-04-22
2020-04-22,49369,80132.0,312.4,2020-04-22
2020-04-22,49370,80916.0,158.0,2020-04-22
2020-04-22,49371,80132.0,0.0,2020-04-22
2020-04-22,49372,80918.0,500.4,2020-04-22
2020-04-22,49373,80915.0,36.0,2020-04-22
2020-04-22,49374,80817.0,98.0,2020-04-22
2020-04-22,49375,80906.0,0.0,2020-04-22
2020-04-22,49376,80906.0,0.0,2020-04-22
2020-04-22,49377,80907.0,290.0,2020-04-22
2020-04-22,49378,80920.0,467.0,2020-04-22
2020-04-22,49379,80927.0,0.0,2020-04-22
2020-04-22,49380,80918.0,372.4,2020-04-22
2020-04-21,49381,80924.0,194.0,2020-04-21
2020-04-22,49382,80921.0,167.4,2020-04-22
2020-04-22,49383,80132.0,239.4,2020-04-22
2020-04-21,49384,80919.0,0.0,2020-04-21
2020-04-22,49385,80904.0,0.0,2020-04-22
2020-04-22,49386,80908.0,167.4,2020-04-22
2020-04-22,49387,80922.0,0.0,2020-04-22
2020-04-22,49388,80906.0,167.4,2020-04-22
2020-04-22,49389,80920.0,84.0,2020-04-22
2020-04-22,49390,80920.0,49.0,2020-04-22
2020-04-22,49391,80909.0,277.4,2020-04-22
2020-04-22,49392,80915.0,1184.4,2020-04-22
2020-04-22,49393,80817.0,185.4,2020-04-22
2020-04-22,49394,80921.0,327.0,2020-04-22
2020-04-21,49395,80921.0,29.0,2020-04-21
2020-04-22,49396,80920.0,167.4,2020-04-22
2020-04-22,49398,80911.0,1172.0,2020-04-22
2020-04-22,49399,80906.0,18.0,2020-04-22
2020-04-22,49400,80920.0,0.0,2020-04-22
2020-04-22,49401,80908.0,29.0,2020-04-22
2020-04-22,49403,80921.0,185.4,2020-04-22
2020-04-22,49404,80922.0,90.0,2020-04-22
2020-04-22,49405,80907.0,0.0,2020-04-22
2020-04-23,49406,80917.0,150.0,2020-04-22
2020-04-23,49407,80920.0,348.0,2020-04-22
2020-04-23,49408,80951.0,313.0,2020-04-22
2020-04-23,49409,80905.0,434.0,2020-04-22
2020-04-23,49410,80907.0,955.0,2020-04-22
2020-04-23,49411,80921.0,620.4,2020-04-22
2020-04-23,49412,80919.0,167.4,2020-04-23
2020-04-23,49413,80909.0,167.4,2020-04-23
2020-04-23,49414,80922.0,203.4,2020-04-23
2020-04-23,49415,80922.0,296.4,2020-04-23
2020-04-23,49416,80922.0,145.0,2020-04-23
2020-04-23,49417,80918.0,277.0,2020-04-23
2020-04-23,49418,80920.0,145.0,2020-04-23
2020-04-23,49419,80918.0,167.4,2020-04-23
2020-04-23,49420,80920.0,327.4,2020-04-23
2020-04-23,49421,80831.0,262.4,2020-04-23
2020-04-23,49422,80908.0,979.4,2020-04-23
2020-04-23,49423,80831.0,165.4,2020-04-23
2020-04-23,49424,80918.0,765.4,2020-04-23
2020-04-23,49425,80918.0,167.4,2020-04-23
2020-04-23,49426,80831.0,234.0,2020-04-23
2020-04-23,49427,80915.0,628.0,2020-04-23
2020-04-22,49428,80906.0,0.0,2020-04-22
2020-04-23,49429,80132.0,145.0,2020-04-23
2020-04-23,49430,80831.0,167.4,2020-04-23
2020-04-23,49431,80918.0,118.0,2020-04-23
2020-04-23,49432,80920.0,1115.4,2020-04-23
2020-04-23,49433,80920.0,0.0,2020-04-23
2020-04-22,49434,80921.0,76.0,2020-04-22
2020-04-23,49435,80132.0,326.0,2020-04-23
2020-04-23,49436,80921.0,145.0,2020-04-23
2020-04-23,49437,80907.0,145.0,2020-04-23
2020-04-23,49438,80918.0,29.0,2020-04-23
2020-04-23,49439,80919.0,167.4,2020-04-23
2020-04-23,49440,80908.0,18.0,2020-04-23
2020-04-23,49441,80920.0,911.0,2020-04-23
2020-04-23,49442,80918.0,235.4,2020-04-23
2020-04-23,49443,80907.0,312.4,2020-04-23
2020-04-23,49444,80904.0,172.0,2020-04-23
2020-04-24,49445,80919.0,0.0,2020-04-23
2020-04-24,49446,80920.0,533.0,2020-04-23
2020-04-24,49447,80923.0,95.0,2020-04-23
2020-04-24,49448,80921.0,0.0,2020-04-23
2020-04-24,49449,80919.0,167.4,2020-04-23
2020-04-24,49450,80831.0,0.0,2020-04-23
2020-04-24,49451,80918.0,308.4,2020-04-23
2020-04-24,49452,80906.0,347.4,2020-04-23
2020-04-24,49453,80920.0,1773.4,2020-04-23
2020-04-23,49454,80904.0,0.0,2020-04-23
2020-04-24,49455,80904.0,167.4,2020-04-23
2020-04-24,49456,80923.0,0.0,2020-04-23
2020-04-24,49457,80904.0,350.0,2020-04-24
2020-04-24,49458,80132.0,0.0,2020-04-24
2020-04-24,49459,80132.0,0.0,2020-04-24
2020-04-24,49460,80911.0,18.0,2020-04-24
2020-04-24,49461,80916.0,167.4,2020-04-24
2020-04-24,49462,80909.0,0.0,2020-04-24
2020-04-24,49463,80919.0,0.0,2020-04-23
2020-04-24,49464,80132.0,18.0,2020-04-24
2020-04-24,49465,80908.0,248.4,2020-04-24
2020-04-24,49466,80921.0,151.0,2020-04-24
2020-04-24,49467,80907.0,49.0,2020-04-24
2020-04-24,49468,80132.0,81.0,2020-04-24
2020-04-24,49469,80924.0,0.0,2020-04-24
2020-04-24,49470,80921.0,0.0,2020-04-24
2020-04-24,49471,80918.0,0.0,2020-04-24
2020-04-24,49472,80919.0,745.0,2020-04-24
2020-04-24,49473,80906.0,348.4,2020-04-24
2020-04-24,49474,80924.0,312.4,2020-04-24
2020-04-24,49475,80919.0,1797.0,2020-04-24
2020-04-24,49476,80917.0,167.4,2020-04-24
2020-04-24,49477,80923.0,0.0,2020-04-24
2020-04-24,49478,80921.0,239.4,2020-04-24
2020-04-24,49479,80132.0,239.4,2020-04-24
2020-04-24,49480,80923.0,167.4,2020-04-24
2020-04-24,49481,80922.0,291.9,2020-04-24
2020-04-24,49482,80919.0,673.0,2020-04-24
2020-04-24,49483,80906.0,65.0,2020-04-24
2020-04-24,49484,80904.0,58.0,2020-04-24
2020-04-24,49485,80907.0,0.0,2020-04-24
2020-04-24,49486,80921.0,167.4,2020-04-24
2020-04-24,49487,80920.0,564.4,2020-04-24
2020-04-24,49488,80906.0,99.0,2020-04-24
2020-04-24,49489,80918.0,0.0,2020-04-24
2020-04-24,49490,80922.0,371.0,2020-04-24
2020-04-24,49491,80906.0,18.0,2020-04-24
2020-04-24,49492,80132.0,84.0,2020-04-24
2020-04-24,49493,80904.0,0.0,2020-04-24
2020-04-24,49496,80906.0,705.0,2020-04-24
2020-04-24,49497,80921.0,0.0,2020-04-24
2020-04-24,49498,80907.0,81.0,2020-04-24
2020-04-25,49499,80920.0,303.4,2020-04-24
2020-04-25,49500,80906.0,434.0,2020-04-24
2020-04-25,49501,80817.0,74.0,2020-04-25
2020-04-25,49502,80817.0,235.4,2020-04-25
2020-04-25,49503,80921.0,0.0,2020-04-25
2020-04-25,49504,80906.0,150.0,2020-04-24
2020-04-25,49505,80919.0,145.0,2020-04-25
2020-04-25,49506,80923.0,312.4,2020-04-25
2020-04-25,49507,80907.0,0.0,2020-04-25
2020-04-25,49508,80927.0,442.4,2020-04-25
2020-04-25,49509,80921.0,501.4,2020-04-25
2020-04-25,49510,80922.0,0.0,2020-04-25
2020-04-25,49511,80923.0,0.0,2020-04-25
2020-04-25,49512,80907.0,194.0,2020-04-25
2020-04-25,49513,81001.0,538.0,2020-04-25
2020-04-25,49514,80920.0,350.4,2020-04-25
2020-04-25,49515,81007.0,167.4,2020-04-25
2020-04-25,49516,80905.0,287.4,2020-04-25
2020-04-26,49517,80921.0,207.0,2020-04-25
2020-04-22,49518,80922.0,150.66,2020-04-22
2020-04-22,49519,80906.0,224.0,2020-04-22
2020-04-20,49520,80911.0,1206.4,2020-04-20
2020-04-23,49521,80919.0,18.0,2020-04-23
2020-04-26,49522,80907.0,429.0,2020-04-26
2020-04-27,49523,80922.0,334.0,2020-04-26
2020-04-27,49524,80132.0,0.0,2020-04-27
2020-04-27,49525,80907.0,18.0,2020-04-27
2020-04-27,49526,80923.0,84.0,2020-04-27
2020-04-27,49527,80921.0,0.0,2020-04-27
2020-04-27,49528,80919.0,145.0,2020-04-27
2020-04-22,49529,80915.0,464.4,2020-04-22
2020-04-27,49530,80919.0,84.0,2020-04-27
2020-04-23,49531,80922.0,1467.4,2020-04-23
2020-04-23,49532,80906.0,72.0,2020-04-23
2020-04-27,49533,80906.0,167.4,2020-04-27
2020-04-27,49534,80920.0,145.0,2020-04-27
2020-04-27,49535,80132.0,167.4,2020-04-27
2020-04-27,49536,80906.0,302.0,2020-04-27
2020-04-27,49537,80906.0,253.0,2020-04-27
2020-04-27,49538,80919.0,50.0,2020-04-27
2020-04-27,49539,80921.0,811.4,2020-04-27
2020-04-23,49540,80919.0,0.0,2020-04-23
2020-04-27,49541,80925.0,0.0,2020-04-27
2020-04-27,49542,80906.0,167.4,2020-04-27
2020-04-27,49543,80917.0,155.0,2020-04-27
2020-04-27,49544,80919.0,553.0,2020-04-27
2020-04-23,49545,80918.0,185.4,2020-04-23
2020-04-24,49546,80924.0,167.4,2020-04-24
2020-04-27,49547,80907.0,167.4,2020-04-27
2020-04-24,49548,80919.0,167.4,2020-04-24
2020-04-27,49549,80921.0,157.4,2020-04-27
2020-04-27,49550,80132.0,0.0,2020-04-27
2020-04-27,49551,80907.0,167.4,2020-04-27
2020-04-27,49552,80922.0,650.0,2020-04-27
2020-04-27,49553,80919.0,810.0,2020-04-27
2020-04-27,49554,80911.0,325.4,2020-04-27
2020-04-27,49555,80923.0,36.0,2020-04-27
2020-04-27,49556,80906.0,158.0,2020-04-27
2020-04-27,49557,80920.0,145.0,2020-04-27
2020-04-27,49558,80904.0,84.0,2020-04-27
2020-04-27,49559,80907.0,0.0,2020-04-27
2020-04-27,49560,80916.0,248.4,2020-04-27
2020-04-27,49561,80906.0,0.0,2020-04-27
2020-04-27,49562,80905.0,185.4,2020-04-27
2020-04-27,49563,80907.0,183.06,2020-04-27
2020-04-27,49564,80906.0,185.4,2020-04-27
2020-04-28,49565,80911.0,167.4,2020-04-27
2020-04-28,49566,80909.0,81.0,2020-04-27
2020-04-28,49567,80919.0,410.4,2020-04-27
2020-04-28,49568,80920.0,490.0,2020-04-27
2020-04-28,49569,80923.0,275.4,2020-04-27
2020-04-28,49570,80920.0,987.4,2020-04-27
2020-04-28,49571,80908.0,0.0,2020-04-28
2020-04-24,49573,80906.0,90.0,2020-04-24
2020-04-28,49574,80921.0,84.0,2020-04-28
2020-04-28,49575,80919.0,145.0,2020-04-28
2020-04-28,49576,80921.0,0.0,2020-04-28
2020-04-28,49577,80909.0,367.4,2020-04-28
2020-04-28,49578,80918.0,317.4,2020-04-28
2020-04-28,49579,80906.0,167.4,2020-04-28
2020-04-28,49580,80919.0,145.0,2020-04-28
2020-04-28,49582,80919.0,135.0,2020-04-28
2020-04-28,49583,80920.0,348.4,2020-04-28
2020-04-28,49584,80920.0,233.0,2020-04-28
2020-04-28,49585,80920.0,913.0,2020-04-28
2020-04-28,49586,80920.0,307.0,2020-04-28
2020-04-28,49587,80905.0,0.0,2020-04-28
2020-04-28,49588,80831.0,235.4,2020-04-28
2020-04-28,49589,80921.0,1246.4,2020-04-28
2020-04-28,49590,80918.0,301.0,2020-04-28
2020-04-28,49591,80918.0,86.0,2020-04-28
2020-04-28,49592,80922.0,84.0,2020-04-28
2020-04-28,49593,80921.0,644.0,2020-04-28
2020-04-28,49594,80920.0,252.0,2020-04-28
2020-04-28,49595,80916.0,0.0,2020-04-28
2020-04-28,49596,80920.0,84.0,2020-04-28
2020-04-28,49597,80132.0,36.0,2020-04-28
2020-04-28,49598,80920.0,212.0,2020-04-28
2020-04-28,49599,80919.0,18.0,2020-04-28
2020-04-28,49600,80910.0,167.4,2020-04-28
2020-04-28,49601,80918.0,0.0,2020-04-28
2020-04-28,49602,80921.0,293.0,2020-04-28
2020-04-28,49603,80906.0,167.4,2020-04-28
2020-04-29,49604,80917.0,2705.0,2020-04-28
2020-04-29,49605,80905.0,167.4,2020-04-28
2020-04-29,49606,80906.0,312.4,2020-04-28
2020-04-29,49607,80903.0,84.0,2020-04-28
2020-04-29,49608,80903.0,145.0,2020-04-28
2020-04-29,49609,80920.0,18.0,2020-04-28
2020-04-29,49610,80919.0,2081.4,2020-04-28
2020-04-29,49611,80904.0,185.4,2020-04-28
2020-04-29,49612,80951.0,304.4,2020-04-28
2020-04-29,49613,80919.0,419.0,2020-04-28
2020-04-29,49615,80904.0,145.0,2020-04-29
2020-04-29,49616,80924.0,0.0,2020-04-29
2020-04-29,49617,80904.0,312.4,2020-04-29
2020-04-29,49619,80903.0,235.4,2020-04-29
2020-04-29,49620,80924.0,0.0,2020-04-29
2020-04-29,49621,80919.0,167.4,2020-04-29
2020-04-29,49622,80919.0,49.0,2020-04-29
2020-04-29,49623,80906.0,196.4,2020-04-29
2020-04-29,49624,80923.0,564.4,2020-04-29
2020-04-29,49625,80909.0,205.0,2020-04-29
2020-04-29,49626,80927.0,196.4,2020-04-29
2020-04-29,49627,80918.0,211.0,2020-04-28
2020-04-29,49628,80916.0,312.4,2020-04-29
2020-04-29,49629,80917.0,130.0,2020-04-28
2020-04-28,49630,80907.0,2017.4,2020-04-27
2020-04-29,49631,80907.0,453.0,2020-04-29
2020-04-29,49632,80906.0,214.4,2020-04-29
2020-04-29,49633,80917.0,40.0,2020-04-29
2020-04-29,49634,80919.0,185.4,2020-04-29
2020-04-29,49635,80906.0,185.4,2020-04-29
2020-04-29,49636,80920.0,439.0,2020-04-29
2020-04-29,49637,80909.0,203.4,2020-04-29
2020-04-29,49638,80917.0,167.4,2020-04-29
2020-04-29,49639,80917.0,1166.0,2020-04-29
2020-04-29,49640,80922.0,153.0,2020-04-29
2020-04-29,49641,80919.0,167.4,2020-04-29
2020-04-29,49642,80920.0,0.0,2020-04-29
2020-04-29,49643,80906.0,146.0,2020-04-29
2020-04-29,49644,80903.0,416.4,2020-04-29
2020-04-29,49645,80924.0,0.0,2020-04-29
2020-04-29,49646,80919.0,1117.0,2020-04-29
2020-04-29,49647,80922.0,0.0,2020-04-29
2020-04-29,49648,80917.0,284.0,2020-04-29
2020-04-29,49649,80916.0,637.0,2020-04-29
2020-04-30,49650,80924.0,167.4,2020-04-29
2020-04-30,49651,80918.0,0.0,2020-04-29
2020-04-30,49652,80923.0,128.0,2020-04-29
2020-04-30,49653,80920.0,538.4,2020-04-29
2020-04-30,49654,80920.0,160.0,2020-04-29
2020-04-30,49655,80829.0,2831.0,2020-04-29
2020-04-30,49656,80927.0,0.0,2020-04-30
2020-04-30,49657,80906.0,145.0,2020-04-30
2020-04-30,49658,80921.0,185.4,2020-04-30
2020-04-30,49659,80951.0,167.4,2020-04-30
2020-04-30,49660,80927.0,167.4,2020-04-30
2020-04-30,49661,80922.0,18.0,2020-04-30
2020-04-30,49662,80909.0,97.0,2020-04-30
2020-04-30,49663,80923.0,371.0,2020-04-30
2020-04-30,49664,80132.0,58.0,2020-04-30
2020-04-30,49665,80132.0,290.0,2020-04-30
2020-04-30,49666,80920.0,356.4,2020-04-30
2020-04-30,49667,80132.0,185.4,2020-04-30
2020-04-30,49668,80908.0,167.4,2020-04-30
2020-04-30,49669,80906.0,379.4,2020-04-30
2020-04-30,49670,80920.0,221.4,2020-04-30
2020-04-30,49671,80918.0,87.0,2020-04-30
2020-04-30,49672,80919.0,0.0,2020-04-30
2020-04-30,49673,80918.0,167.4,2020-04-30
2020-04-30,49674,80919.0,478.4,2020-04-30
2020-04-30,49675,80907.0,293.4,2020-04-30
2020-04-30,49676,80132.0,0.0,2020-04-30
2020-04-30,49677,80133.0,283.4,2020-04-30
2020-04-30,49678,80921.0,321.0,2020-04-30
2020-04-30,49679,80132.0,50.0,2020-04-30
2020-04-30,49680,80903.0,128.0,2020-04-30
2020-04-30,49681,80922.0,620.4,2020-04-30
2020-04-30,49682,80132.0,84.0,2020-04-30
2020-04-28,49683,80919.0,249.0,2020-04-28
2020-04-30,49684,80132.0,0.0,2020-04-30
2020-04-30,49685,80922.0,479.4,2020-04-30
2020-04-30,49686,80921.0,2206.0,2020-04-30
2020-04-29,49687,80920.0,0.0,2020-04-28
2020-04-30,49688,80916.0,800.0,2020-04-30
2020-04-30,49689,80919.0,471.0,2020-04-30
2020-04-30,49690,80911.0,409.4,2020-04-30
2020-04-30,49691,80920.0,307.0,2020-04-30
2020-05-01,49692,80919.0,362.4,2020-04-30
2020-05-01,49693,80920.0,0.0,2020-04-30
2020-04-28,49694,80132.0,0.0,2020-04-28
2020-04-28,49695,80132.0,175.4,2020-04-28
2020-05-01,49696,80920.0,528.4,2020-04-30
2020-05-01,49697,80907.0,393.4,2020-04-30
2020-05-01,49698,80921.0,0.0,2020-04-30
2020-05-01,49699,80921.0,1018.4,2020-04-30
2020-05-01,49700,80907.0,89.0,2020-04-30
2020-05-01,49701,80921.0,794.0,2020-04-30
2020-05-01,49702,80906.0,18.0,2020-05-01
2020-05-01,49703,80908.0,74.0,2020-05-01
2020-05-01,49704,80907.0,36.0,2020-05-01
2020-05-01,49705,80906.0,49.0,2020-05-01
2020-05-01,49706,80907.0,0.0,2020-05-01
2020-05-01,49707,80924.0,0.0,2020-05-01
2020-05-01,49708,80915.0,370.0,2020-05-01
2020-05-01,49709,80923.0,313.0,2020-05-01
2020-05-01,49710,80906.0,620.4,2020-05-01
2020-05-01,49711,80907.0,0.0,2020-05-01
2020-05-01,49712,80908.0,0.0,2020-05-01
2020-05-01,49713,80920.0,312.4,2020-05-01
2020-05-01,49714,80919.0,78.0,2020-05-01
2020-05-01,49715,80132.0,259.0,2020-05-01
2020-05-01,49716,80918.0,163.0,2020-05-01
2020-05-01,49717,80903.0,1429.0,2020-05-01
2020-05-01,49718,80920.0,54.0,2020-05-01
2020-05-01,49719,80907.0,230.0,2020-05-01
2020-05-01,49720,80919.0,511.0,2020-05-01
2020-05-01,49721,80921.0,600.0,2020-05-01
2020-05-01,49722,80903.0,84.0,2020-05-01
2020-05-01,49723,80906.0,624.4,2020-05-01
2020-04-27,49724,80920.0,0.0,2020-04-27
2020-04-27,49725,80922.0,0.0,2020-04-27
2020-05-01,49726,80917.0,453.0,2020-05-01
2020-05-01,49727,80106.0,0.0,2020-05-01
2020-05-01,49728,80920.0,54.0,2020-05-01
2020-05-01,49729,80831.0,125.0,2020-05-01
2020-05-01,49730,80922.0,167.4,2020-05-01
2020-05-01,49731,80908.0,244.0,2020-05-01
2020-05-01,49732,80906.0,96.0,2020-05-01
2020-05-01,49733,80923.0,0.0,2020-05-01
2020-05-01,49734,80920.0,391.4,2020-05-01
2020-05-01,49735,80911.0,274.0,2020-05-01
2020-05-01,49736,80919.0,529.4,2020-05-01
2020-05-01,49737,80132.0,0.0,2020-05-01
2020-05-01,49738,80922.0,203.0,2020-05-01
2020-05-01,49739,80920.0,720.4,2020-05-01
2020-05-01,49740,80920.0,0.0,2020-05-01
2020-05-02,49741,80920.0,185.4,2020-05-01
2020-05-02,49742,80903.0,0.0,2020-05-01
2020-05-02,49743,80907.0,36.0,2020-05-01
2020-05-02,49744,80919.0,120.0,2020-05-01
2020-05-02,49745,80924.0,99.0,2020-05-01
2020-05-02,49746,80919.0,18.0,2020-05-01
2020-05-02,49747,80920.0,180.0,2020-05-01
2020-05-02,49748,80909.0,2855.4,2020-05-01
2020-05-02,49749,80919.0,251.0,2020-05-01
2020-05-02,49750,80919.0,200.0,2020-05-01
2020-05-02,49751,80132.0,175.4,2020-05-01
2020-05-02,49752,80906.0,270.0,2020-05-02
2020-05-02,49753,80906.0,0.0,2020-05-02
2020-05-01,49754,80905.0,285.4,2020-05-01
2020-05-03,49756,80924.0,248.4,2020-05-02
2020-05-02,49757,80919.0,155.0,2020-05-02
2020-05-02,49758,80921.0,1100.0,2020-05-02
2020-05-02,49759,80831.0,20.0,2020-05-02
2020-05-02,49760,80831.0,0.0,2020-05-02
2020-05-02,49761,80906.0,470.4,2020-05-02
2020-05-02,49762,80919.0,633.0,2020-05-02
2020-05-02,49763,80906.0,167.4,2020-05-02
2020-04-29,49764,80906.0,0.0,2020-04-29
2020-05-02,49765,80917.0,167.4,2020-05-02
2020-05-02,49766,80132.0,481.4,2020-05-02
2020-05-02,49767,80908.0,145.0,2020-05-02
2020-05-02,49768,80919.0,145.0,2020-05-02
2020-05-02,49769,80918.0,529.4,2020-05-02
2020-05-03,49770,80921.0,312.4,2020-05-02
2020-05-03,49771,80919.0,244.0,2020-05-02
